p3i8jkUOuvM,Влияние технологий на взаимодействие маркетинга с потребителем — Анна Солодухина,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",10479,388,31
NEHcEFyIf8I,Квантовый блокчейн — Алексей Федоров,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",11171,420,12
rG99xnCeHXc,Утопия в интернет-исследованиях — Полина Колозариди,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",4438,133,38
GT4dFtsJYuU,Мозг и вкус — Вячеслав Дубынин,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",18301,1020,6
nY6qNTdf6m4,Брачное поведение дрозофил — Варвара Веденина,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",2049,61,4
YUAWrOUml1Y,Образование в течение всей жизни — Петр Сафронов,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",14010,519,29
is_CBZAlvbU,Современная китайская поэзия — Юлия Дрейзис,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",5040,136,14
ak9kuimrROM,Нейтрино и термоядерные реакции на Солнце — Евгений Литвинович,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",6790,314,4
eunpD49uQuE,Иврит в III–XIX веках — Александра Полян,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",16307,586,28
WPnDxeGOxjE,Искусственный интеллект в кибербезопасности — Денис Гамаюнов,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",4513,150,15
f4htf3Jnz0g,Исследование структуры мембранных белков — Ольга Соколова,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",2162,61,7
9IqV6tCkjPk,Якобитское движение после 1746 года — Мария-Валерия Моррис,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",3877,134,7
LROtg1uearI,Триггеры в аналитике данных на Большом адронном коллайдере — Денис Деркач,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",2816,89,6
yL0fuJgn8Ok,Электролюминесценция — Валентина Уточникова,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",5397,256,2
YuWEp43aHIo,Базовые предпосылки экономики будущего — Александр Чулок,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",11624,529,63
Z1WiE2l_SIM,Искусство Каповой пещеры — Владислав Житенёв,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",3670,149,4
4ORGJiDC5H4,Базовые принципы социологии эмоций — Ольга Симонова,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",6042,103,36
e-0bSgD1zjE,Некруглые диски галактик — Ольга Сильченко,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",3762,169,4
cKYbYMygLLY,Детский темперамент — Галина Виленская,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",10315,312,36
r5w0pgUMfxk,Канонизация в Средние века — Светлана Яцык,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",8541,349,15
Ey5qvz9GaLE,Инструменты классического Форсайта — Александр Чулок,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",5464,180,21
DN6WKAqfGvY,Государство у Чарльза Тилли — Михаил Соколов,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",31381,2371,15
D1NLcSBTGCM,Интернет-исследования — Полина Колозариди,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",3565,83,24
SgI8S8ltBKc,Анализ больших данных в физике элементарных частиц — Денис Деркач,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",4557,157,16
burfnlxBq3E,Солнечные нейтрино — Евгений Литвинович,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",6573,244,8
1KIJ8P4GzdU,Образ учащегося в современном образовании — Петр Сафронов,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",16110,439,46
Oinz8xE-5wk,Социология научной фантастики — Артем Зубов,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",6792,188,31
_vB7lUy_3yY,Ботаническое разнообразие гор — Максим Бочарников,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",2675,75,2
AVUWKPxUkoE,Тело как текст в антропологии — Марина Бутовская,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",5188,184,7
5T7QyCu_OvI,Традиционная китайская поэзия — Юлия Дрейзис,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",8109,246,24
ZqJNmadRtGI,Носимая электроника в медицине — Ярослав Ашихмин,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",3573,93,4
qvsGh9Nile4,Несостоявшаяся реформа советской школы — Петр Сафронов,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",13308,316,71
5yiV-DTZXaA,Системы поддержки принятия решений в медицине — Ярослав Ашихмин,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",3215,90,6
AHTr4E4or28,ICO и эволюция альтернативного финансирования Олег Шибанов,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",4403,147,5
VZWYp-WqsK0,Диалоговые системы — Михаил Бурцев,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",3507,102,4
rRd0dNCVOJU,Обучение с подкреплением в реальных задачах — Максим Кретов,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",3054,68,3
5vxCIdHZWoA,Нейросетевые архитектуры — Михаил Бурцев,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",4389,149,9
B0nkLPKVNAg,Мозг и агрессия — Вячеслав Дубынин,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",69544,2421,29
h1_RBAyN-g4,Статистический машинный перевод — Варвара Логачева,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",4575,172,1
lGNtld709Is,Мозг и страх — Вячеслав Дубынин,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",129132,4414,65
B7eHVbQACWA,Умная среда — Оксана Мороз,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",7899,260,48
ZdwM7Seh1r0,Экстремальные явления и изменения климата — Александр Кислов,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",4961,116,9
eJ4xtEEM7QQ,Эволюция денежной системы и криптовалюты — Олег Шибанов,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",14303,335,50
iCHzSPwBvdM,Поведение людей в публичном пространстве — Михаил Соколов,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",57237,2370,81
SV3X8tOcRB0,Мозг и любопытство — Вячеслав Дубынин,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",70918,3003,28
AxLkzGH_jDs,Мозг лидеров и мозг подчиненных — Вячеслав Дубынин,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",402864,12420,443
TSuA-nAABos,Теория происхождения аллергии — Равшан Атауллаханов,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",13789,530,27
rboMTA4WgF0,Ландшафт исследований в области глубокого обучения — Михаил Бурцев,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",3520,118,2
OceBA373vu8,Исполнительные функции — Галина Виленская,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",5015,186,13
LV4r-aVoatc,Нейрокомпьютеры и моделирование импульсных нейронных сетей — Михаил Киселев,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",6605,269,7
jrajCasv7z0,Интернет живого — Оксана Мороз,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",7685,221,41
7UajhKZhckc,Идеи нейрофизиологии в искусственном интеллекте — Александр Панов,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",6254,208,9
Yn2s7dnQoPA,Якобитское восстание 1719 года — Мария-Валерия Моррис,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",3521,138,7
Xm9dwI2o_Fk,Технологическая и цифровая сингулярность — Оксана Мороз,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",22870,855,86
_7850nIvQcg,Дуализм в решении проблемы искусственного интеллекта — Михаил Бурцев,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",7967,273,15
ZtZSak_vwJs,Оценка ответов машины на естественном языке — Варвара Логачева,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",5654,206,10
Bxolnd3L6AM,Минералы — самородные элементы — Игорь Пеков,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",3765,168,8
l7Yw-DwR-Sk,Пальцевой индекс — Марина Бутовская,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",8488,193,95
qXs6ypWadTs,Исследования палеолитического пещерного искусства — Владислав Житенёв,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",7261,211,9
NNFYksjBuWE,Фотолюминесценция — Валентина Уточникова,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",4139,209,2
WpaDa-4lkmY,Жречество в Древнем Китае VIII–V вв. до н. э. — Марк Ульянов,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",5627,132,12
XwhwftJnh2A,Внутреннее ухо и волосковые рецепторы — Вячеслав Дубынин,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",9907,418,7
7oXgay_F5CQ,Якобитское восстание 1715 года — Мария-Валерия Моррис,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",5308,173,7
L5boXfFb5ZU,Споры бактерий — Андрей Летаров,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",5880,244,3
YR25WBhvpAU,Еврейские языки — Александра Полян,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",31859,1169,27
LjFLaVi7nMc,Имплицитное научение — Иван Иванчей,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",22557,1382,8
niOPGjuXdBg,Корпускулярно-волновой дуализм — Эмиль Ахмедов,"ПостНаука,лекция,наука,большой адронный коллайдер,квантовая механика,электрон,квантовая теория поля,резерфорд,частицы,корпускулярно-волновой дуализм,эмиль ахмедов,ускоритель","Это видео было опубликовано на сайте ПостНаука (https://postnauka.ru/video/81299). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",42611,1061,44
bodJh-dg5I4,Христофор Колумб и открытие Америки — Владимир Ведюшкин,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",21232,490,24
ZWbx32DGdng,Люминесценция — Валентина Уточникова / ПостНаука,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",8748,335,8
b499NNNdRqw,Моральные теории войны — Арсений Куманьков,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",10180,284,26
kdNAgDuAXSs,Культ медведя в палеолите — Владислав Житенёв,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",10566,288,14
9TYUH1_aE2Q,Интероцепция и понимание своих эмоций — Юнна Кравченко,"ПостНаука,лекция,наука","Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментальной науке и ученых, которые ее создают, смотрите на сайте http://postnauka.ru/. ПостНаука - все, что вы хотели знать о науке, но не знали, у кого спросить.",8523,152,12
